0,"[162.89120483398438, 116.17611694335938]","[171.6636199951172, 99.35467529296875]","[146.81063842773438, 96.77082824707031]","[0.0, 0.0]","[89.68364715576172, 89.6520767211914]","[169.06356811523438, 192.12020874023438]","[27.595115661621094, 177.1373291015625]","[198.23110961914062, 332.19189453125]","[6.424497127532959, 326.9561767578125]","[236.83946228027344, 428.02734375]","[16.764469146728516, 449.881591796875]","[149.81301879882812, 453.0209655761719]","[73.04270935058594, 454.33489990234375]","[125.11770629882812, 623.3038940429688]","[149.17822265625, 630.512939453125]","[65.33320617675781, 781.6387939453125]","[201.5159454345703, 796.5239868164062]"
91,"[798.3968505859375, 303.95111083984375]","[0.0, 0.0]","[792.9406127929688, 285.7445983886719]","[0.0, 0.0]","[747.330322265625, 288.912841796875]","[618.4862060546875, 355.432861328125]","[733.750244140625, 391.7421569824219]","[0.0, 0.0]","[870.736328125, 514.7197265625]","[0.0, 0.0]","[911.7791748046875, 410.2914733886719]","[586.3441772460938, 675.7979736328125]","[659.41650390625, 701.6671752929688]","[805.1075439453125, 639.3474731445312]","[852.6649169921875, 673.4300537109375]","[750.612548828125, 859.6268920898438]","[774.02294921875, 885.7664794921875]"
92,"[798.40380859375, 304.3548278808594]","[0.0, 0.0]","[792.8125, 286.3592529296875]","[0.0, 0.0]","[746.9043579101562, 289.74267578125]","[618.835205078125, 355.2303466796875]","[733.5551147460938, 392.01617431640625]","[0.0, 0.0]","[871.0408935546875, 514.294677734375]","[0.0, 0.0]","[911.2879028320312, 408.3783874511719]","[585.8606567382812, 675.506591796875]","[658.6876220703125, 701.4973754882812]","[805.2052001953125, 639.9266967773438]","[853.3207397460938, 674.1922607421875]","[749.7464599609375, 861.1232299804688]","[773.3626098632812, 887.265380859375]"
93,"[798.8482666015625, 303.76239013671875]","[0.0, 0.0]","[793.1471557617188, 285.748046875]","[0.0, 0.0]","[746.6239624023438, 289.27130126953125]","[618.7781982421875, 355.7936096191406]","[733.3291625976562, 391.4750061035156]","[0.0, 0.0]","[870.6015014648438, 514.2775268554688]","[0.0, 0.0]","[911.468994140625, 408.784423828125]","[586.5811157226562, 674.8641357421875]","[659.275634765625, 700.4852294921875]","[805.4453125, 641.1936645507812]","[853.713134765625, 674.85009765625]","[750.360595703125, 861.6781005859375]","[773.9620361328125, 887.4510498046875]"
94,"[798.7842407226562, 304.4319152832031]","[0.0, 0.0]","[793.4218139648438, 286.3436279296875]","[0.0, 0.0]","[746.8578491210938, 288.93817138671875]","[619.4449462890625, 355.1108093261719]","[732.6636352539062, 390.75299072265625]","[0.0, 0.0]","[871.1625366210938, 513.5772705078125]","[0.0, 0.0]","[909.9614868164062, 403.2359619140625]","[587.38232421875, 675.7168579101562]","[659.240478515625, 701.2867431640625]","[806.7086181640625, 641.8182983398438]","[854.3900756835938, 675.364013671875]","[750.6502685546875, 862.3780517578125]","[774.4486083984375, 887.4107666015625]"
95,"[798.18408203125, 304.3687744140625]","[0.0, 0.0]","[793.093017578125, 286.7181396484375]","[0.0, 0.0]","[748.2343139648438, 290.4106750488281]","[614.0802001953125, 351.6600341796875]","[737.8887939453125, 392.22021484375]","[0.0, 0.0]","[860.2529296875, 531.604736328125]","[0.0, 0.0]","[905.09228515625, 426.7964172363281]","[588.7156372070312, 658.7335205078125]","[666.5640869140625, 687.9691772460938]","[800.7595825195312, 624.5155029296875]","[851.43603515625, 661.4400634765625]","[753.6106567382812, 851.79736328125]","[775.6968383789062, 880.200439453125]"
96,"[799.076171875, 303.8505859375]","[0.0, 0.0]","[793.734619140625, 285.876953125]","[0.0, 0.0]","[747.1192016601562, 288.96875]","[619.221923828125, 355.9129943847656]","[733.2186279296875, 391.1856994628906]","[0.0, 0.0]","[872.584716796875, 513.622802734375]","[0.0, 0.0]","[906.5370483398438, 396.0817565917969]","[587.3875122070312, 677.8844604492188]","[659.8851318359375, 703.407958984375]","[808.867919921875, 642.0692138671875]","[857.31103515625, 675.6666870117188]","[751.8977661132812, 862.2918090820312]","[776.71533203125, 887.209228515625]"
97,"[799.1182861328125, 304.0023193359375]","[0.0, 0.0]","[793.7880249023438, 286.07598876953125]","[0.0, 0.0]","[747.6975708007812, 289.2984924316406]","[620.156494140625, 355.9053039550781]","[733.4697265625, 391.5193176269531]","[0.0, 0.0]","[871.8525390625, 514.01513671875]","[0.0, 0.0]","[906.6341552734375, 399.0533447265625]","[587.4600219726562, 677.2969970703125]","[659.5715942382812, 702.7931518554688]","[807.3310546875, 641.3743286132812]","[855.727783203125, 674.9639892578125]","[751.0593872070312, 861.6517333984375]","[775.6951904296875, 886.41357421875]"
98,"[799.1751708984375, 304.20172119140625]","[0.0, 0.0]","[793.8809814453125, 286.2032775878906]","[0.0, 0.0]","[747.50732421875, 288.98406982421875]","[620.4784545898438, 355.4164123535156]","[732.4200439453125, 390.919677734375]","[0.0, 0.0]","[870.4967041015625, 514.2753295898438]","[0.0, 0.0]","[908.043701171875, 402.1943664550781]","[588.1522216796875, 676.8885498046875]","[659.3018798828125, 702.4610595703125]","[808.53955078125, 641.6954956054688]","[856.4898681640625, 675.2503662109375]","[751.7322998046875, 862.0064697265625]","[776.340087890625, 886.7447509765625]"
99,"[798.5337524414062, 305.5325927734375]","[0.0, 0.0]","[793.8202514648438, 287.35931396484375]","[0.0, 0.0]","[748.3043823242188, 289.0378112792969]","[620.162353515625, 354.342041015625]","[732.1234130859375, 390.01495361328125]","[0.0, 0.0]","[870.2789306640625, 513.736572265625]","[0.0, 0.0]","[908.015869140625, 399.646484375]","[588.4139404296875, 677.0302734375]","[659.4967651367188, 702.7927856445312]","[809.8660888671875, 641.6470947265625]","[856.7630615234375, 675.729736328125]","[751.6005859375, 861.7630615234375]","[776.2720947265625, 887.1655883789062]"
100,"[798.4205322265625, 306.0119323730469]","[0.0, 0.0]","[793.7728271484375, 287.7060546875]","[0.0, 0.0]","[748.4984130859375, 289.1742248535156]","[619.874267578125, 354.7973327636719]","[732.3568725585938, 390.2052001953125]","[0.0, 0.0]","[870.0704956054688, 514.2722778320312]","[0.0, 0.0]","[907.9588623046875, 402.36920166015625]","[589.00634765625, 677.4230346679688]","[660.4458618164062, 703.0860595703125]","[809.2197875976562, 640.9417114257812]","[855.8892822265625, 674.8795166015625]","[751.9357299804688, 861.517578125]","[776.7691040039062, 887.1798095703125]"
101,"[798.2426147460938, 306.51055908203125]","[0.0, 0.0]","[793.7508544921875, 288.01690673828125]","[0.0, 0.0]","[748.627197265625, 288.86724853515625]","[619.0299682617188, 354.89013671875]","[732.655029296875, 389.94976806640625]","[0.0, 0.0]","[871.8099365234375, 514.6421508789062]","[0.0, 0.0]","[907.4259033203125, 400.95452880859375]","[587.7135009765625, 678.7285766601562]","[659.8779296875, 704.220947265625]","[808.6077880859375, 641.150634765625]","[855.504638671875, 674.9002685546875]","[752.699462890625, 861.421875]","[778.114013671875, 886.8953247070312]"
102,"[798.1700439453125, 306.998046875]","[0.0, 0.0]","[793.68994140625, 288.3800354003906]","[0.0, 0.0]","[748.239013671875, 288.895751953125]","[618.952392578125, 355.754150390625]","[732.1060791015625, 390.03643798828125]","[0.0, 0.0]","[871.6781005859375, 514.526611328125]","[0.0, 0.0]","[907.62646484375, 401.6126403808594]","[588.3123779296875, 679.8140258789062]","[660.0333251953125, 705.0694580078125]","[809.42236328125, 641.9913940429688]","[855.8014526367188, 675.3763427734375]","[752.6116333007812, 862.007080078125]","[778.0499267578125, 887.026611328125]"
103,"[798.77001953125, 305.86370849609375]","[0.0, 0.0]","[794.232177734375, 287.3345031738281]","[0.0, 0.0]","[749.029296875, 288.5378723144531]","[619.658447265625, 355.788330078125]","[732.606201171875, 390.32843017578125]","[0.0, 0.0]","[871.4485473632812, 515.245849609375]","[0.0, 0.0]","[907.7514038085938, 403.2453918457031]","[588.240478515625, 679.9569091796875]","[659.893310546875, 705.2891845703125]","[809.6595458984375, 642.1430053710938]","[856.25341796875, 675.67578125]","[753.0347290039062, 862.278076171875]","[778.5064086914062, 887.4578247070312]"
104,"[798.3251953125, 306.560302734375]","[0.0, 0.0]","[793.8052978515625, 287.89703369140625]","[0.0, 0.0]","[748.491455078125, 288.73944091796875]","[619.247802734375, 356.9095458984375]","[732.2567749023438, 390.0599365234375]","[0.0, 0.0]","[871.9541015625, 514.4692993164062]","[0.0, 0.0]","[907.4742431640625, 401.75830078125]","[588.1226806640625, 681.456787109375]","[659.8528442382812, 706.2039184570312]","[808.296142578125, 642.922607421875]","[855.1473388671875, 675.6806640625]","[752.35498046875, 863.2569580078125]","[778.8353271484375, 887.9915771484375]"
105,"[798.4844970703125, 306.58056640625]","[0.0, 0.0]","[794.1092529296875, 287.8562927246094]","[0.0, 0.0]","[748.98095703125, 288.323974609375]","[618.4143676757812, 354.9898681640625]","[732.8402709960938, 389.65936279296875]","[0.0, 0.0]","[871.9022216796875, 514.349609375]","[0.0, 0.0]","[908.2640991210938, 402.85638427734375]","[587.3193969726562, 680.4021606445312]","[659.9521484375, 705.7628173828125]","[808.3807983398438, 641.984130859375]","[855.577880859375, 675.5047607421875]","[752.4278564453125, 862.6038818359375]","[778.9471435546875, 887.9404296875]"
106,"[798.4544677734375, 306.8202209472656]","[0.0, 0.0]","[794.46875, 287.97412109375]","[0.0, 0.0]","[749.8326416015625, 287.9491882324219]","[617.8539428710938, 354.09088134765625]","[732.8970336914062, 389.30780029296875]","[0.0, 0.0]","[871.771240234375, 515.0325927734375]","[0.0, 0.0]","[907.922607421875, 402.0487060546875]","[587.2373046875, 680.30078125]","[660.294677734375, 705.940673828125]","[808.3724365234375, 642.3031005859375]","[855.17138671875, 676.3175048828125]","[751.9447631835938, 863.62109375]","[778.6650390625, 889.3629150390625]"
107,"[798.026611328125, 307.7119445800781]","[0.0, 0.0]","[794.6749267578125, 288.33367919921875]","[0.0, 0.0]","[751.427001953125, 286.54571533203125]","[619.0166625976562, 353.361328125]","[732.7852783203125, 387.9700927734375]","[0.0, 0.0]","[871.0400390625, 516.175048828125]","[0.0, 0.0]","[908.6464233398438, 403.785888671875]","[588.012451171875, 681.6771240234375]","[660.1743774414062, 707.1243896484375]","[809.4383544921875, 642.65185546875]","[854.7050170898438, 676.480712890625]","[752.2027587890625, 864.5850830078125]","[778.7696533203125, 890.1346435546875]"
108,"[797.58447265625, 306.95556640625]","[0.0, 0.0]","[794.1646728515625, 288.4371643066406]","[0.0, 0.0]","[752.507080078125, 289.04150390625]","[613.8192138671875, 349.812255859375]","[737.661865234375, 390.1423645019531]","[0.0, 0.0]","[858.2916870117188, 532.0553588867188]","[0.0, 0.0]","[905.0731201171875, 428.55218505859375]","[588.3223266601562, 662.757568359375]","[666.302978515625, 692.28564453125]","[804.162353515625, 623.7634887695312]","[853.6978759765625, 661.1432495117188]","[755.3079223632812, 852.5247802734375]","[781.0906982421875, 881.544189453125]"
109,"[798.506103515625, 306.01617431640625]","[0.0, 0.0]","[795.0802001953125, 286.6560974121094]","[0.0, 0.0]","[752.7021484375, 285.7658386230469]","[617.8488159179688, 351.7093505859375]","[734.62451171875, 388.4461669921875]","[0.0, 0.0]","[869.7229614257812, 516.1469116210938]","[0.0, 0.0]","[908.3226928710938, 403.1116943359375]","[586.5894165039062, 679.1268310546875]","[660.9320068359375, 705.5647583007812]","[808.0404052734375, 640.4197387695312]","[854.618896484375, 675.7071533203125]","[752.016845703125, 861.8439331054688]","[779.3974609375, 889.4830322265625]"
110,"[798.29541015625, 308.3097839355469]","[0.0, 0.0]","[795.5040893554688, 288.48956298828125]","[0.0, 0.0]","[753.5252685546875, 285.4443359375]","[617.5732421875, 350.7609558105469]","[734.166259765625, 387.5390625]","[0.0, 0.0]","[869.4222412109375, 516.194091796875]","[0.0, 0.0]","[908.082763671875, 401.82684326171875]","[587.2667236328125, 680.3698120117188]","[661.3870849609375, 706.8690185546875]","[807.7667236328125, 640.7478637695312]","[853.2057495117188, 676.081787109375]","[751.9843139648438, 862.939208984375]","[779.6181640625, 890.1886596679688]"
111,"[799.0697021484375, 309.70489501953125]","[0.0, 0.0]","[796.35400390625, 289.96417236328125]","[0.0, 0.0]","[754.6221313476562, 286.6466064453125]","[616.8546142578125, 349.31646728515625]","[735.696533203125, 389.3678283691406]","[0.0, 0.0]","[871.0870971679688, 516.54931640625]","[0.0, 0.0]","[907.8519287109375, 400.5069580078125]","[585.2476806640625, 679.762939453125]","[660.8213500976562, 707.390625]","[805.6821899414062, 638.740234375]","[851.6944580078125, 675.6142578125]","[751.600341796875, 861.4762573242188]","[779.2496337890625, 889.093505859375]"
112,"[798.5775146484375, 311.6532897949219]","[0.0, 0.0]","[796.4024047851562, 292.34417724609375]","[0.0, 0.0]","[756.9673461914062, 289.1456298828125]","[613.020751953125, 345.8877868652344]","[739.0689697265625, 389.17498779296875]","[0.0, 0.0]","[856.7254028320312, 531.549560546875]","[0.0, 0.0]","[905.1883544921875, 430.01470947265625]","[586.4061889648438, 661.9839477539062]","[665.9312133789062, 692.70263671875]","[799.4595947265625, 622.2753295898438]","[848.583251953125, 661.5748291015625]","[753.4739990234375, 851.695068359375]","[781.958984375, 881.87255859375]"
113,"[799.1591796875, 312.69793701171875]","[0.0, 0.0]","[797.2899169921875, 293.16387939453125]","[0.0, 0.0]","[758.103759765625, 289.25]","[611.5313720703125, 345.1208190917969]","[740.145751953125, 389.6961364746094]","[0.0, 0.0]","[857.0018920898438, 532.9022827148438]","[0.0, 0.0]","[904.7628173828125, 430.8319091796875]","[584.584716796875, 662.805419921875]","[665.6307373046875, 694.0555419921875]","[798.9599609375, 621.543701171875]","[847.9173583984375, 661.5051879882812]","[753.5096435546875, 851.5093994140625]","[781.2119140625, 881.905517578125]"
114,"[800.992431640625, 309.5955505371094]","[0.0, 0.0]","[799.44677734375, 290.2113342285156]","[0.0, 0.0]","[762.2075805664062, 287.7054443359375]","[612.5636596679688, 343.9049377441406]","[743.676025390625, 388.859130859375]","[0.0, 0.0]","[859.304931640625, 532.0077514648438]","[0.0, 0.0]","[904.814453125, 427.78363037109375]","[582.5186767578125, 663.4374389648438]","[665.4403076171875, 694.88427734375]","[800.7522583007812, 620.502197265625]","[850.213134765625, 661.1648559570312]","[755.209228515625, 850.8536376953125]","[782.90673828125, 882.8492431640625]"
115,"[804.3720703125, 307.13372802734375]","[0.0, 0.0]","[802.2973022460938, 288.1701965332031]","[0.0, 0.0]","[764.07470703125, 287.2445068359375]","[614.3331298828125, 343.70703125]","[746.8077392578125, 388.73480224609375]","[0.0, 0.0]","[861.47021484375, 532.8016357421875]","[0.0, 0.0]","[905.8369140625, 427.5249938964844]","[582.028076171875, 660.9072875976562]","[665.87548828125, 692.175048828125]","[799.8577880859375, 620.0802001953125]","[851.2515869140625, 660.3685913085938]","[753.891845703125, 849.7882690429688]","[781.0816650390625, 881.513671875]"
116,"[805.600341796875, 308.055419921875]","[0.0, 0.0]","[803.7274169921875, 288.1671447753906]","[0.0, 0.0]","[767.3900146484375, 285.8614501953125]","[623.6912231445312, 345.2023620605469]","[745.1409301757812, 389.2266540527344]","[0.0, 0.0]","[872.3790893554688, 517.47119140625]","[0.0, 0.0]","[909.3870849609375, 400.45294189453125]","[579.9644775390625, 680.2255859375]","[658.08056640625, 709.2396240234375]","[806.1224365234375, 633.2230224609375]","[854.40771484375, 673.0610961914062]","[749.6195678710938, 854.4510498046875]","[780.7611083984375, 886.5437622070312]"
117,"[808.4195556640625, 311.255859375]","[0.0, 0.0]","[806.67138671875, 291.3497009277344]","[0.0, 0.0]","[771.375, 287.7716979980469]","[628.7814331054688, 344.8255615234375]","[747.640380859375, 388.87152099609375]","[0.0, 0.0]","[871.3426513671875, 518.27099609375]","[0.0, 0.0]","[911.7264404296875, 407.59442138671875]","[579.6611328125, 676.9821166992188]","[655.8232421875, 705.928955078125]","[808.1650390625, 635.1459350585938]","[854.4223022460938, 675.17236328125]","[748.8109741210938, 853.8800048828125]","[777.5974731445312, 887.1708984375]"
118,"[811.1785888671875, 311.58734130859375]","[0.0, 0.0]","[809.203369140625, 291.73162841796875]","[0.0, 0.0]","[776.1333618164062, 289.3537292480469]","[634.0167846679688, 344.5606994628906]","[752.3372802734375, 388.9140930175781]","[0.0, 0.0]","[868.8575439453125, 517.7430419921875]","[0.0, 0.0]","[916.4371948242188, 414.205078125]","[579.1094360351562, 674.6525268554688]","[655.1055297851562, 703.2938232421875]","[803.4010620117188, 633.5206909179688]","[850.6119384765625, 673.2319946289062]","[747.973388671875, 854.9991455078125]","[775.7499389648438, 889.7918701171875]"
119,"[816.023681640625, 311.97564697265625]","[0.0, 0.0]","[814.278564453125, 291.28973388671875]","[0.0, 0.0]","[781.1196899414062, 287.0450439453125]","[637.7182006835938, 342.0518798828125]","[754.5479736328125, 385.3900451660156]","[0.0, 0.0]","[861.4304809570312, 523.1053466796875]","[0.0, 0.0]","[921.3993530273438, 433.81292724609375]","[586.9617309570312, 668.1377563476562]","[661.5428466796875, 696.9268798828125]","[803.924072265625, 637.8787841796875]","[848.310302734375, 678.0477294921875]","[745.0247192382812, 857.1022338867188]","[773.3889770507812, 896.4878540039062]"
120,"[822.5050048828125, 313.65234375]","[0.0, 0.0]","[820.9825439453125, 292.75347900390625]","[0.0, 0.0]","[791.3316650390625, 288.39501953125]","[646.375732421875, 339.6656799316406]","[762.702880859375, 384.9827880859375]","[0.0, 0.0]","[858.6956176757812, 525.3275146484375]","[0.0, 0.0]","[925.5305786132812, 448.14996337890625]","[586.7957763671875, 661.775634765625]","[661.470947265625, 690.8336181640625]","[800.0619506835938, 640.0437622070312]","[845.6339721679688, 680.70849609375]","[742.67529296875, 856.6334838867188]","[771.2628173828125, 898.9287109375]"
121,"[827.6405639648438, 306.89739990234375]","[0.0, 0.0]","[824.83154296875, 290.4991455078125]","[0.0, 0.0]","[795.2803344726562, 289.52978515625]","[665.86767578125, 333.63214111328125]","[766.8388671875, 382.2650146484375]","[725.34423828125, 427.73016357421875]","[859.705810546875, 532.8109130859375]","[0.0, 0.0]","[938.4781494140625, 464.1326904296875]","[602.2638549804688, 634.857421875]","[668.2598266601562, 664.0380859375]","[803.7564697265625, 654.8306884765625]","[851.001220703125, 695.5682373046875]","[743.4402465820312, 839.72607421875]","[772.7080078125, 883.840087890625]"
122,"[0.0, 0.0]","[0.0, 0.0]","[830.8997802734375, 288.005615234375]","[0.0, 0.0]","[802.9865112304688, 287.3353576660156]","[677.8275146484375, 331.0772705078125]","[773.1724853515625, 380.19512939453125]","[737.97412109375, 420.2454528808594]","[858.669189453125, 531.356201171875]","[0.0, 0.0]","[937.7928466796875, 470.45416259765625]","[611.3258666992188, 631.8806762695312]","[673.8389892578125, 660.1089477539062]","[797.84765625, 661.2774658203125]","[841.2857666015625, 700.7535400390625]","[744.8665771484375, 846.8201293945312]","[769.5151977539062, 890.34716796875]"
123,"[0.0, 0.0]","[0.0, 0.0]","[838.9390869140625, 283.2813720703125]","[0.0, 0.0]","[818.5108642578125, 275.84698486328125]","[684.6106567382812, 313.69525146484375]","[783.1287841796875, 366.084716796875]","[731.7604370117188, 421.58953857421875]","[855.498291015625, 531.0006103515625]","[0.0, 0.0]","[935.704833984375, 453.696533203125]","[616.452392578125, 622.4721069335938]","[681.52734375, 652.9072265625]","[800.3453979492188, 664.6294555664062]","[845.2421875, 709.893310546875]","[737.3665161132812, 845.5401611328125]","[769.3272705078125, 894.0455932617188]"
124,"[0.0, 0.0]","[0.0, 0.0]","[847.5781860351562, 276.8284606933594]","[0.0, 0.0]","[824.3464965820312, 274.28204345703125]","[685.3797607421875, 320.8779602050781]","[789.853759765625, 372.3497314453125]","[0.0, 0.0]","[851.39013671875, 524.395263671875]","[0.0, 0.0]","[927.50390625, 449.95574951171875]","[618.6936645507812, 637.2607421875]","[686.3961791992188, 668.41943359375]","[810.0217895507812, 660.06689453125]","[854.28466796875, 706.1261596679688]","[738.786865234375, 863.6423950195312]","[768.1631469726562, 912.157470703125]"
125,"[0.0, 0.0]","[0.0, 0.0]","[849.6810302734375, 266.3726501464844]","[0.0, 0.0]","[827.056640625, 264.4302978515625]","[689.7691040039062, 314.55328369140625]","[794.3545532226562, 365.60101318359375]","[0.0, 0.0]","[849.2158813476562, 522.2518920898438]","[0.0, 0.0]","[924.7005615234375, 446.21893310546875]","[626.9303588867188, 633.23681640625]","[695.556396484375, 663.7373046875]","[799.2366943359375, 667.3162841796875]","[846.6884765625, 712.8519897460938]","[733.769775390625, 868.3135986328125]","[768.9933471679688, 918.1065673828125]"
126,"[0.0, 0.0]","[0.0, 0.0]","[854.50634765625, 255.80882263183594]","[0.0, 0.0]","[832.9384765625, 251.87109375]","[698.1038818359375, 304.13348388671875]","[795.2312622070312, 348.7420654296875]","[0.0, 0.0]","[848.5174560546875, 515.0095825195312]","[0.0, 0.0]","[918.83251953125, 429.389404296875]","[639.8191528320312, 619.0714111328125]","[702.38134765625, 647.4991455078125]","[816.3013916015625, 658.1240234375]","[848.611572265625, 701.4212036132812]","[749.2208251953125, 867.5679931640625]","[766.9057006835938, 916.5889892578125]"
127,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[848.00537109375, 235.1231689453125]","[710.9954833984375, 286.8323059082031]","[809.98828125, 338.2626647949219]","[742.988037109375, 411.1469421386719]","[861.7216186523438, 522.190673828125]","[0.0, 0.0]","[933.3290405273438, 445.70721435546875]","[642.2272338867188, 598.5335693359375]","[707.2938232421875, 626.7238159179688]","[807.433349609375, 663.8826904296875]","[842.8856201171875, 705.6172485351562]","[745.1631469726562, 850.9348754882812]","[764.5142211914062, 893.3757934570312]"
128,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[851.8072509765625, 222.1090850830078]","[712.8231811523438, 278.07635498046875]","[813.1239013671875, 323.9190979003906]","[739.5390014648438, 415.71075439453125]","[863.4359130859375, 496.5194091796875]","[0.0, 0.0]","[928.41845703125, 412.63922119140625]","[651.32275390625, 595.9847412109375]","[715.0760498046875, 624.3502807617188]","[817.3828125, 650.3489990234375]","[846.6696166992188, 694.7658081054688]","[747.849365234375, 849.0576782226562]","[763.150390625, 894.161865234375]"
129,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[849.4751586914062, 211.09849548339844]","[710.9507446289062, 261.72601318359375]","[812.812255859375, 316.5972900390625]","[722.1594848632812, 393.1040954589844]","[856.6290893554688, 497.3377990722656]","[0.0, 0.0]","[917.2966918945312, 411.81866455078125]","[657.777587890625, 580.1513671875]","[722.8082885742188, 610.6015625]","[800.405029296875, 685.3209228515625]","[826.5380859375, 732.10986328125]","[756.439208984375, 872.195556640625]","[761.3649291992188, 920.6451416015625]"
130,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[857.3236083984375, 186.2515869140625]","[707.0025634765625, 246.71511840820312]","[820.1929931640625, 295.39630126953125]","[729.5491943359375, 389.41009521484375]","[870.12890625, 470.1507568359375]","[0.0, 0.0]","[920.5933227539062, 391.55841064453125]","[670.8775634765625, 567.7913818359375]","[742.8619384765625, 595.059326171875]","[779.4349365234375, 686.9371948242188]","[810.1356811523438, 727.6612548828125]","[749.2481689453125, 864.8251953125]","[762.7208251953125, 900.0950927734375]"
131,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[857.8582763671875, 169.63504028320312]","[708.3516845703125, 232.11575317382812]","[825.2096557617188, 284.96185302734375]","[725.8645629882812, 374.4459228515625]","[865.3324584960938, 465.80389404296875]","[0.0, 0.0]","[909.9476318359375, 373.6376037597656]","[673.3006591796875, 556.0711669921875]","[749.2113037109375, 583.77685546875]","[761.00146484375, 700.509521484375]","[796.4901123046875, 742.5968627929688]","[741.1456298828125, 871.2666015625]","[758.2280883789062, 909.443359375]"
132,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[858.6370239257812, 153.5006103515625]","[703.904541015625, 238.08375549316406]","[830.50634765625, 265.0010986328125]","[0.0, 0.0]","[861.8873291015625, 439.48870849609375]","[0.0, 0.0]","[903.5057373046875, 456.0086975097656]","[673.0048828125, 530.7589111328125]","[754.87744140625, 547.907470703125]","[754.9490966796875, 711.8755493164062]","[791.1304321289062, 735.9772338867188]","[756.8392944335938, 885.5806884765625]","[764.1411743164062, 915.6617431640625]"
133,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[859.568115234375, 137.8160400390625]","[703.7429809570312, 236.09368896484375]","[835.5538330078125, 246.4353790283203]","[679.5402221679688, 397.72027587890625]","[853.9161987304688, 412.4581604003906]","[0.0, 0.0]","[893.814453125, 491.2899169921875]","[679.7774658203125, 514.4295043945312]","[765.737060546875, 523.7957763671875]","[736.346923828125, 704.1799926757812]","[777.1433715820312, 716.2662963867188]","[759.2587890625, 881.18115234375]","[766.4158935546875, 904.2171020507812]"
134,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[859.0806884765625, 124.21772003173828]","[701.87890625, 220.0941925048828]","[839.0213012695312, 231.53480529785156]","[0.0, 0.0]","[850.580322265625, 396.8564758300781]","[0.0, 0.0]","[879.081298828125, 483.5992126464844]","[676.7946166992188, 503.9433288574219]","[767.6783447265625, 512.8267822265625]","[728.3934936523438, 701.5560302734375]","[777.4072265625, 711.7900390625]","[756.3074951171875, 883.5450439453125]","[766.4608154296875, 903.83740234375]"
135,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[859.695068359375, 115.07643127441406]","[696.9085083007812, 204.43162536621094]","[840.6630859375, 221.99716186523438]","[0.0, 0.0]","[849.8836669921875, 391.19024658203125]","[0.0, 0.0]","[866.6566772460938, 477.20013427734375]","[677.813720703125, 494.5553283691406]","[773.9188842773438, 505.75048828125]","[726.319580078125, 692.2556762695312]","[781.9354248046875, 704.7757568359375]","[747.7340087890625, 883.486083984375]","[771.62353515625, 902.998046875]"
136,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[860.4991455078125, 108.62283325195312]","[694.8237915039062, 198.7437744140625]","[841.0330810546875, 216.01983642578125]","[0.0, 0.0]","[848.5074462890625, 392.21044921875]","[0.0, 0.0]","[864.4912109375, 468.3211669921875]","[678.86376953125, 489.0956726074219]","[776.9698486328125, 500.56170654296875]","[728.3170166015625, 686.7288208007812]","[786.7618408203125, 699.9349365234375]","[740.3436279296875, 891.29736328125]","[769.6060791015625, 910.8272094726562]"
137,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[857.4815673828125, 103.43218231201172]","[695.3250122070312, 194.01319885253906]","[843.6707153320312, 211.04379272460938]","[671.2350463867188, 352.559326171875]","[850.02392578125, 383.5506591796875]","[0.0, 0.0]","[860.748046875, 467.44561767578125]","[681.0700073242188, 489.61676025390625]","[781.399658203125, 500.7931823730469]","[729.5182495117188, 682.5953979492188]","[792.0904541015625, 695.9874267578125]","[738.5947875976562, 885.3160400390625]","[771.4052734375, 905.5903930664062]"
138,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[851.5215454101562, 101.17206573486328]","[691.1087646484375, 188.63800048828125]","[847.0543212890625, 211.83837890625]","[0.0, 0.0]","[856.6439208984375, 382.67498779296875]","[0.0, 0.0]","[862.4683837890625, 463.73406982421875]","[683.2608642578125, 490.8399658203125]","[790.5279541015625, 503.40740966796875]","[726.393798828125, 689.2142333984375]","[801.7366943359375, 703.403076171875]","[737.1343994140625, 904.1466064453125]","[782.4527587890625, 925.1064453125]"
